model,dataset,category,seed,phase,ctype,severity,rescue,image_AUROC
PaDiM,VisA,pcb4,42,degradation,motion_blur,moderate,none,0.5
PaDiM,VisA,pcb4,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb4,42,degradation,motion_blur,severe,none,0.5
PaDiM,VisA,pcb4,42,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb4,42,degradation,sensor_noise,mild,none,0.6880692839622498
PaDiM,VisA,pcb4,42,rescue,sensor_noise,mild,NLM Denoise,0.6816831827163696
PaDiM,VisA,pcb4,42,degradation,sensor_noise,moderate,none,0.5
PaDiM,VisA,pcb4,42,rescue,sensor_noise,moderate,NLM Denoise,0.8079208135604858
PaDiM,VisA,pcb4,42,degradation,sensor_noise,severe,none,0.5
PaDiM,VisA,pcb4,42,rescue,sensor_noise,severe,NLM Denoise,0.5967326760292053
PaDiM,VisA,pcb4,42,degradation,fog_haze,mild,none,0.632821798324585
PaDiM,VisA,pcb4,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5518811941146851
PaDiM,VisA,pcb4,42,degradation,fog_haze,moderate,none,0.5099999904632568
PaDiM,VisA,pcb4,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PaDiM,VisA,pcb4,42,degradation,fog_haze,severe,none,0.5
PaDiM,VisA,pcb4,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PaDiM,VisA,pcb4,123,baseline,clean,none,none,0.9347029328346252
PaDiM,VisA,pcb4,123,degradation,low_light,mild,none,0.8834652900695801
PaDiM,VisA,pcb4,123,rescue,low_light,mild,CLAHE,0.6667822003364563
PaDiM,VisA,pcb4,123,rescue,low_light,mild,Retinex,0.668415904045105
PaDiM,VisA,pcb4,123,degradation,low_light,moderate,none,0.6900990009307861
PaDiM,VisA,pcb4,123,rescue,low_light,moderate,CLAHE,0.8334653377532959
PaDiM,VisA,pcb4,123,rescue,low_light,moderate,Retinex,0.7445544600486755
PaDiM,VisA,pcb4,123,degradation,low_light,severe,none,0.5049505233764648
PaDiM,VisA,pcb4,123,rescue,low_light,severe,CLAHE,0.565000057220459
PaDiM,VisA,pcb4,123,rescue,low_light,severe,Retinex,0.5589109063148499
PaDiM,VisA,pcb4,123,degradation,gaussian_blur,mild,none,0.693069338798523
PaDiM,VisA,pcb4,123,rescue,gaussian_blur,mild,Wiener,0.5
PaDiM,VisA,pcb4,123,degradation,gaussian_blur,moderate,none,0.5300000309944153
PaDiM,VisA,pcb4,123,rescue,gaussian_blur,moderate,Wiener,0.5
PaDiM,VisA,pcb4,123,degradation,gaussian_blur,severe,none,0.5
PaDiM,VisA,pcb4,123,rescue,gaussian_blur,severe,Wiener,0.4991089403629303
PaDiM,VisA,pcb4,123,degradation,motion_blur,mild,none,0.8083168268203735
PaDiM,VisA,pcb4,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb4,123,degradation,motion_blur,moderate,none,0.6900495290756226
PaDiM,VisA,pcb4,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb4,123,degradation,motion_blur,severe,none,0.5684158802032471
PaDiM,VisA,pcb4,123,rescue,motion_blur,severe,Wiener (Motion PSF),0.4677227735519409
PaDiM,VisA,pcb4,123,degradation,sensor_noise,mild,none,0.7337623834609985
PaDiM,VisA,pcb4,123,rescue,sensor_noise,mild,NLM Denoise,0.7210395932197571
PaDiM,VisA,pcb4,123,degradation,sensor_noise,moderate,none,0.807722806930542
PaDiM,VisA,pcb4,123,rescue,sensor_noise,moderate,NLM Denoise,0.7701979875564575
PaDiM,VisA,pcb4,123,degradation,sensor_noise,severe,none,0.7533168792724609
PaDiM,VisA,pcb4,123,rescue,sensor_noise,severe,NLM Denoise,0.792178213596344
PaDiM,VisA,pcb4,123,degradation,fog_haze,mild,none,0.5688118934631348
PaDiM,VisA,pcb4,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5181683301925659
PaDiM,VisA,pcb4,123,degradation,fog_haze,moderate,none,0.4244554340839386
PaDiM,VisA,pcb4,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5570297241210938
PaDiM,VisA,pcb4,123,degradation,fog_haze,severe,none,0.5
PaDiM,VisA,pcb4,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5049505233764648
PaDiM,VisA,pcb4,456,baseline,clean,none,none,0.9668316841125488
PaDiM,VisA,pcb4,456,degradation,low_light,mild,none,0.8908910751342773
PaDiM,VisA,pcb4,456,rescue,low_light,mild,CLAHE,0.8614851236343384
PaDiM,VisA,pcb4,456,rescue,low_light,mild,Retinex,0.6816831827163696
PaDiM,VisA,pcb4,456,degradation,low_light,moderate,none,0.773366391658783
PaDiM,VisA,pcb4,456,rescue,low_light,moderate,CLAHE,0.8281188607215881
PaDiM,VisA,pcb4,456,rescue,low_light,moderate,Retinex,0.721683144569397
PaDiM,VisA,pcb4,456,degradation,low_light,severe,none,0.5
PaDiM,VisA,pcb4,456,rescue,low_light,severe,CLAHE,0.5593069791793823
PaDiM,VisA,pcb4,456,rescue,low_light,severe,Retinex,0.5048019886016846
PaDiM,VisA,pcb4,456,degradation,gaussian_blur,mild,none,0.819504976272583
PaDiM,VisA,pcb4,456,rescue,gaussian_blur,mild,Wiener,0.5
PaDiM,VisA,pcb4,456,degradation,gaussian_blur,moderate,none,0.5
PaDiM,VisA,pcb4,456,rescue,gaussian_blur,moderate,Wiener,0.5
PaDiM,VisA,pcb4,456,degradation,gaussian_blur,severe,none,0.5
PaDiM,VisA,pcb4,456,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,VisA,pcb4,456,degradation,motion_blur,mild,none,0.7400000095367432
PaDiM,VisA,pcb4,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb4,456,degradation,motion_blur,moderate,none,0.5
PaDiM,VisA,pcb4,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb4,456,degradation,motion_blur,severe,none,0.5
PaDiM,VisA,pcb4,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb4,456,degradation,sensor_noise,mild,none,0.5736633539199829
PaDiM,VisA,pcb4,456,rescue,sensor_noise,mild,NLM Denoise,0.5181187987327576
PaDiM,VisA,pcb4,456,degradation,sensor_noise,moderate,none,0.5144059062004089
PaDiM,VisA,pcb4,456,rescue,sensor_noise,moderate,NLM Denoise,0.6183663606643677
PaDiM,VisA,pcb4,456,degradation,sensor_noise,severe,none,0.5207921266555786
PaDiM,VisA,pcb4,456,rescue,sensor_noise,severe,NLM Denoise,0.7446534633636475
PaDiM,VisA,pcb4,456,degradation,fog_haze,mild,none,0.5099009871482849
PaDiM,VisA,pcb4,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5442079305648804
PaDiM,VisA,pcb4,456,degradation,fog_haze,moderate,none,0.5
PaDiM,VisA,pcb4,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PaDiM,VisA,pcb4,456,degradation,fog_haze,severe,none,0.5
PaDiM,VisA,pcb4,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PaDiM,VisA,pipe_fryum,42,baseline,clean,none,none,0.7992000579833984
PaDiM,VisA,pipe_fryum,42,degradation,low_light,mild,none,0.419400006532669
PaDiM,VisA,pipe_fryum,42,rescue,low_light,mild,CLAHE,0.7639999985694885
PaDiM,VisA,pipe_fryum,42,rescue,low_light,mild,Retinex,0.5501999855041504
PaDiM,VisA,pipe_fryum,42,degradation,low_light,moderate,none,0.5368000268936157
PaDiM,VisA,pipe_fryum,42,rescue,low_light,moderate,CLAHE,0.4787999987602234
PaDiM,VisA,pipe_fryum,42,rescue,low_light,moderate,Retinex,0.4912000000476837
PaDiM,VisA,pipe_fryum,42,degradation,low_light,severe,none,0.5092999935150146
PaDiM,VisA,pipe_fryum,42,rescue,low_light,severe,CLAHE,0.5738999843597412
PaDiM,VisA,pipe_fryum,42,rescue,low_light,severe,Retinex,0.5126000046730042
PaDiM,VisA,pipe_fryum,42,degradation,gaussian_blur,mild,none,0.6398000121116638
PaDiM,VisA,pipe_fryum,42,rescue,gaussian_blur,mild,Wiener,0.4850000143051147
PaDiM,VisA,pipe_fryum,42,degradation,gaussian_blur,moderate,none,0.4093999862670898
PaDiM,VisA,pipe_fryum,42,rescue,gaussian_blur,moderate,Wiener,0.4600000083446502
PaDiM,VisA,pipe_fryum,42,degradation,gaussian_blur,severe,none,0.5099999904632568
PaDiM,VisA,pipe_fryum,42,rescue,gaussian_blur,severe,Wiener,0.4995999932289123
PaDiM,VisA,pipe_fryum,42,degradation,motion_blur,mild,none,0.5619999766349792
PaDiM,VisA,pipe_fryum,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5408999919891357
PaDiM,VisA,pipe_fryum,42,degradation,motion_blur,moderate,none,0.5088000297546387
PaDiM,VisA,pipe_fryum,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5561999082565308
PaDiM,VisA,pipe_fryum,42,degradation,motion_blur,severe,none,0.4915000200271606
PaDiM,VisA,pipe_fryum,42,rescue,motion_blur,severe,Wiener (Motion PSF),0.4872000217437744
PaDiM,VisA,pipe_fryum,42,degradation,sensor_noise,mild,none,0.6818000078201294
PaDiM,VisA,pipe_fryum,42,rescue,sensor_noise,mild,NLM Denoise,0.6435999870300293
PaDiM,VisA,pipe_fryum,42,degradation,sensor_noise,moderate,none,0.4932000041007995
PaDiM,VisA,pipe_fryum,42,rescue,sensor_noise,moderate,NLM Denoise,0.6194000244140625
PaDiM,VisA,pipe_fryum,42,degradation,sensor_noise,severe,none,0.4847000241279602
PaDiM,VisA,pipe_fryum,42,rescue,sensor_noise,severe,NLM Denoise,0.5283999443054199
PaDiM,VisA,pipe_fryum,42,degradation,fog_haze,mild,none,0.5530999898910522
PaDiM,VisA,pipe_fryum,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.4736000299453735
PaDiM,VisA,pipe_fryum,42,degradation,fog_haze,moderate,none,0.4251999855041504
PaDiM,VisA,pipe_fryum,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PaDiM,VisA,pipe_fryum,42,degradation,fog_haze,severe,none,0.4900000095367431
PaDiM,VisA,pipe_fryum,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PaDiM,VisA,pipe_fryum,123,baseline,clean,none,none,0.8502000570297241
PaDiM,VisA,pipe_fryum,123,degradation,low_light,mild,none,0.4193999767303467
PaDiM,VisA,pipe_fryum,123,rescue,low_light,mild,CLAHE,0.751800000667572
PaDiM,VisA,pipe_fryum,123,rescue,low_light,mild,Retinex,0.6398000121116638
PaDiM,VisA,pipe_fryum,123,degradation,low_light,moderate,none,0.5895999670028687
PaDiM,VisA,pipe_fryum,123,rescue,low_light,moderate,CLAHE,0.444599986076355
PaDiM,VisA,pipe_fryum,123,rescue,low_light,moderate,Retinex,0.4950000047683716
PaDiM,VisA,pipe_fryum,123,degradation,low_light,severe,none,0.5684000253677368
PaDiM,VisA,pipe_fryum,123,rescue,low_light,severe,CLAHE,0.6119999885559082
PaDiM,VisA,pipe_fryum,123,rescue,low_light,severe,Retinex,0.5745999813079834
PaDiM,VisA,pipe_fryum,123,degradation,gaussian_blur,mild,none,0.665600061416626
PaDiM,VisA,pipe_fryum,123,rescue,gaussian_blur,mild,Wiener,0.5
PaDiM,VisA,pipe_fryum,123,degradation,gaussian_blur,moderate,none,0.5063999891281128
PaDiM,VisA,pipe_fryum,123,rescue,gaussian_blur,moderate,Wiener,0.5152000188827515
PaDiM,VisA,pipe_fryum,123,degradation,gaussian_blur,severe,none,0.5479999780654907
PaDiM,VisA,pipe_fryum,123,rescue,gaussian_blur,severe,Wiener,0.4800000190734863
PaDiM,VisA,pipe_fryum,123,degradation,motion_blur,mild,none,0.6777999401092529
PaDiM,VisA,pipe_fryum,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,VisA,pipe_fryum,123,degradation,motion_blur,moderate,none,0.6764000654220581
PaDiM,VisA,pipe_fryum,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.4699999988079071
PaDiM,VisA,pipe_fryum,123,degradation,motion_blur,severe,none,0.4960000216960907
PaDiM,VisA,pipe_fryum,123,rescue,motion_blur,severe,Wiener (Motion PSF),0.5356000065803528
PaDiM,VisA,pipe_fryum,123,degradation,sensor_noise,mild,none,0.6757000088691711
PaDiM,VisA,pipe_fryum,123,rescue,sensor_noise,mild,NLM Denoise,0.54339998960495
PaDiM,VisA,pipe_fryum,123,degradation,sensor_noise,moderate,none,0.6262000203132629
PaDiM,VisA,pipe_fryum,123,rescue,sensor_noise,moderate,NLM Denoise,0.5766000747680664
PaDiM,VisA,pipe_fryum,123,degradation,sensor_noise,severe,none,0.5486000180244446
PaDiM,VisA,pipe_fryum,123,rescue,sensor_noise,severe,NLM Denoise,0.5710000395774841
PaDiM,VisA,pipe_fryum,123,degradation,fog_haze,mild,none,0.5749000310897827
PaDiM,VisA,pipe_fryum,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5455999970436096
PaDiM,VisA,pipe_fryum,123,degradation,fog_haze,moderate,none,0.4967999756336212
PaDiM,VisA,pipe_fryum,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.4464000165462494
PaDiM,VisA,pipe_fryum,123,degradation,fog_haze,severe,none,0.5099999904632568
PaDiM,VisA,pipe_fryum,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PaDiM,VisA,pipe_fryum,456,baseline,clean,none,none,0.8348000049591064
PaDiM,VisA,pipe_fryum,456,degradation,low_light,mild,none,0.4146000146865845
PaDiM,VisA,pipe_fryum,456,rescue,low_light,mild,CLAHE,0.6949999928474426
PaDiM,VisA,pipe_fryum,456,rescue,low_light,mild,Retinex,0.5576000213623047
PaDiM,VisA,pipe_fryum,456,degradation,low_light,moderate,none,0.5613999962806702
PaDiM,VisA,pipe_fryum,456,rescue,low_light,moderate,CLAHE,0.4474000036716461
PaDiM,VisA,pipe_fryum,456,rescue,low_light,moderate,Retinex,0.4377000033855438
PaDiM,VisA,pipe_fryum,456,degradation,low_light,severe,none,0.4660999774932861
PaDiM,VisA,pipe_fryum,456,rescue,low_light,severe,CLAHE,0.5472000241279602
PaDiM,VisA,pipe_fryum,456,rescue,low_light,severe,Retinex,0.5400999784469604
PaDiM,VisA,pipe_fryum,456,degradation,gaussian_blur,mild,none,0.6577000617980957
PaDiM,VisA,pipe_fryum,456,rescue,gaussian_blur,mild,Wiener,0.628000020980835
PaDiM,VisA,pipe_fryum,456,degradation,gaussian_blur,moderate,none,0.4427999854087829
PaDiM,VisA,pipe_fryum,456,rescue,gaussian_blur,moderate,Wiener,0.5608000159263611
PaDiM,VisA,pipe_fryum,456,degradation,gaussian_blur,severe,none,0.4827999472618103
PaDiM,VisA,pipe_fryum,456,rescue,gaussian_blur,severe,Wiener,0.5133000016212463
PaDiM,VisA,pipe_fryum,456,degradation,motion_blur,mild,none,0.6909999847412109
PaDiM,VisA,pipe_fryum,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.5335999727249146
PaDiM,VisA,pipe_fryum,456,degradation,motion_blur,moderate,none,0.4621999859809875
PaDiM,VisA,pipe_fryum,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.4639999866485595
PaDiM,VisA,pipe_fryum,456,degradation,motion_blur,severe,none,0.5273000001907349
PaDiM,VisA,pipe_fryum,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.5812000036239624
PaDiM,VisA,pipe_fryum,456,degradation,sensor_noise,mild,none,0.6344000101089478
PaDiM,VisA,pipe_fryum,456,rescue,sensor_noise,mild,NLM Denoise,0.55840003490448
PaDiM,VisA,pipe_fryum,456,degradation,sensor_noise,moderate,none,0.5870000123977661
PaDiM,VisA,pipe_fryum,456,rescue,sensor_noise,moderate,NLM Denoise,0.5651999711990356
PaDiM,VisA,pipe_fryum,456,degradation,sensor_noise,severe,none,0.5841000080108643
PaDiM,VisA,pipe_fryum,456,rescue,sensor_noise,severe,NLM Denoise,0.5463999509811401
PaDiM,VisA,pipe_fryum,456,degradation,fog_haze,mild,none,0.5
PaDiM,VisA,pipe_fryum,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5963000059127808
PaDiM,VisA,pipe_fryum,456,degradation,fog_haze,moderate,none,0.5
PaDiM,VisA,pipe_fryum,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5206000208854675
PaDiM,VisA,pipe_fryum,456,degradation,fog_haze,severe,none,0.5
PaDiM,VisA,pipe_fryum,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5051000118255615
PaDiM,VisA,macaroni1,42,baseline,clean,none,none,0.7417500019073486
PaDiM,VisA,macaroni1,42,degradation,low_light,mild,none,0.6630499958992004
PaDiM,VisA,macaroni1,42,rescue,low_light,mild,CLAHE,0.7678999900817871
PaDiM,VisA,macaroni1,42,rescue,low_light,mild,Retinex,0.4950000047683716
PaDiM,VisA,macaroni1,42,degradation,low_light,moderate,none,0.5351000428199768
PaDiM,VisA,macaroni1,42,rescue,low_light,moderate,CLAHE,0.513450026512146
PaDiM,VisA,macaroni1,42,rescue,low_light,moderate,Retinex,0.5199999809265137
PaDiM,VisA,macaroni1,42,degradation,low_light,severe,none,0.5
PaDiM,VisA,macaroni1,42,rescue,low_light,severe,CLAHE,0.5
PaDiM,VisA,macaroni1,42,rescue,low_light,severe,Retinex,0.5000500082969666
PaDiM,VisA,macaroni1,42,degradation,gaussian_blur,mild,none,0.5784000158309937
PaDiM,VisA,macaroni1,42,rescue,gaussian_blur,mild,Wiener,0.5
PaDiM,VisA,macaroni1,42,degradation,gaussian_blur,moderate,none,0.5657999515533447
PaDiM,VisA,macaroni1,42,rescue,gaussian_blur,moderate,Wiener,0.5
PaDiM,VisA,macaroni1,42,degradation,gaussian_blur,severe,none,0.5
PaDiM,VisA,macaroni1,42,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,VisA,macaroni1,42,degradation,motion_blur,mild,none,0.6251000165939331
PaDiM,VisA,macaroni1,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,VisA,macaroni1,42,degradation,motion_blur,moderate,none,0.5
PaDiM,VisA,macaroni1,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,macaroni1,42,degradation,motion_blur,severe,none,0.5
PaDiM,VisA,macaroni1,42,rescue,motion_blur,severe,Wiener (Motion PSF),0.5049999952316284
PaDiM,VisA,macaroni1,42,degradation,sensor_noise,mild,none,0.5049999952316284
PaDiM,VisA,macaroni1,42,rescue,sensor_noise,mild,NLM Denoise,0.5748000144958496
PaDiM,VisA,macaroni1,42,degradation,sensor_noise,moderate,none,0.5
PaDiM,VisA,macaroni1,42,rescue,sensor_noise,moderate,NLM Denoise,0.5197500586509705
PaDiM,VisA,macaroni1,42,degradation,sensor_noise,severe,none,0.5
PaDiM,VisA,macaroni1,42,rescue,sensor_noise,severe,NLM Denoise,0.5
PaDiM,VisA,macaroni1,42,degradation,fog_haze,mild,none,0.5291000008583069
PaDiM,VisA,macaroni1,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.4555000066757202
PaDiM,VisA,macaroni1,42,degradation,fog_haze,moderate,none,0.49000000953674316
PaDiM,VisA,macaroni1,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PaDiM,VisA,macaroni1,42,degradation,fog_haze,severe,none,0.5
PaDiM,VisA,macaroni1,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PaDiM,VisA,pcb1,456,baseline,clean,none,none,0.83160001039505
PaDiM,VisA,pcb1,456,degradation,low_light,mild,none,0.8003000020980835
PaDiM,VisA,pcb1,456,rescue,low_light,mild,CLAHE,0.7708500027656555
PaDiM,VisA,pcb1,456,rescue,low_light,mild,Retinex,0.7853000164031982
PaDiM,VisA,pcb1,456,degradation,low_light,moderate,none,0.8193999528884888
PaDiM,VisA,pcb1,456,rescue,low_light,moderate,CLAHE,0.7644000053405762
PaDiM,VisA,pcb1,456,rescue,low_light,moderate,Retinex,0.7649999856948853
PaDiM,VisA,pcb1,456,degradation,low_light,severe,none,0.6787999868392944
PaDiM,VisA,pcb1,456,rescue,low_light,severe,CLAHE,0.5735999941825867
PaDiM,VisA,pcb1,456,rescue,low_light,severe,Retinex,0.7553499937057495
PaDiM,VisA,pcb1,456,degradation,gaussian_blur,mild,none,0.8519499897956848
PaDiM,VisA,pcb1,456,rescue,gaussian_blur,mild,Wiener,0.5
PaDiM,VisA,pcb1,456,degradation,gaussian_blur,moderate,none,0.5
PaDiM,VisA,pcb1,456,rescue,gaussian_blur,moderate,Wiener,0.5
PaDiM,VisA,pcb1,456,degradation,gaussian_blur,severe,none,0.5
PaDiM,VisA,pcb1,456,rescue,gaussian_blur,severe,Wiener,0.5
PaDiM,VisA,pcb1,456,degradation,motion_blur,mild,none,0.48500001430511475
PaDiM,VisA,pcb1,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb1,456,degradation,motion_blur,moderate,none,0.5
PaDiM,VisA,pcb1,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb1,456,degradation,motion_blur,severe,none,0.5
PaDiM,VisA,pcb1,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PaDiM,VisA,pcb1,456,degradation,sensor_noise,mild,none,0.6125500202178955
PaDiM,VisA,pcb1,456,rescue,sensor_noise,mild,NLM Denoise,0.5439000129699707
PaDiM,VisA,pcb1,456,degradation,sensor_noise,moderate,none,0.5691499710083008
PaDiM,VisA,pcb1,456,rescue,sensor_noise,moderate,NLM Denoise,0.6940000057220459
PaDiM,VisA,pcb1,456,degradation,sensor_noise,severe,none,0.5409999489784241
PaDiM,VisA,pcb1,456,rescue,sensor_noise,severe,NLM Denoise,0.7400000095367432
PaDiM,VisA,pcb1,456,degradation,fog_haze,mild,none,0.6428999900817871
PaDiM,VisA,pcb1,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.696150004863739
PaDiM,VisA,pcb1,456,degradation,fog_haze,moderate,none,0.5099499821662903
PaDiM,VisA,pcb1,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.6610000133514404
PaDiM,VisA,pcb1,456,degradation,fog_haze,severe,none,0.5049999952316284
PaDiM,VisA,pcb1,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5622999668121338
