model,dataset,category,seed,phase,ctype,severity,rescue,image_AUROC
PatchCore,VisA,pipe_fryum,42,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,pipe_fryum,42,degradation,motion_blur,mild,none,0.937000036239624
PatchCore,VisA,pipe_fryum,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,pipe_fryum,42,degradation,motion_blur,moderate,none,0.5594000220298767
PatchCore,VisA,pipe_fryum,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,pipe_fryum,42,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,pipe_fryum,42,rescue,motion_blur,severe,Wiener (Motion PSF),0.5044000148773193
PatchCore,VisA,pipe_fryum,42,degradation,sensor_noise,mild,none,0.9537999629974364
PatchCore,VisA,pipe_fryum,42,rescue,sensor_noise,mild,NLM Denoise,0.9363999962806702
PatchCore,VisA,pipe_fryum,42,degradation,sensor_noise,moderate,none,0.8289999961853027
PatchCore,VisA,pipe_fryum,42,rescue,sensor_noise,moderate,NLM Denoise,0.746999979019165
PatchCore,VisA,pipe_fryum,42,degradation,sensor_noise,severe,none,0.7203999757766724
PatchCore,VisA,pipe_fryum,42,rescue,sensor_noise,severe,NLM Denoise,0.6674000024795532
PatchCore,VisA,pipe_fryum,42,degradation,fog_haze,mild,none,0.5573999881744385
PatchCore,VisA,pipe_fryum,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5885999798774719
PatchCore,VisA,pipe_fryum,42,degradation,fog_haze,moderate,none,0.5
PatchCore,VisA,pipe_fryum,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,VisA,pipe_fryum,42,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,pipe_fryum,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PatchCore,VisA,cashew,42,baseline,clean,none,none,0.9610000252723694
PatchCore,VisA,cashew,42,degradation,low_light,mild,none,0.9043999910354614
PatchCore,VisA,cashew,42,rescue,low_light,mild,CLAHE,0.8105999231338501
PatchCore,VisA,cashew,42,rescue,low_light,mild,Retinex,0.501800000667572
PatchCore,VisA,cashew,42,degradation,low_light,moderate,none,0.7824000120162964
PatchCore,VisA,cashew,42,rescue,low_light,moderate,CLAHE,0.7461999654769897
PatchCore,VisA,cashew,42,rescue,low_light,moderate,Retinex,0.48500001430511475
PatchCore,VisA,cashew,42,degradation,low_light,severe,none,0.46299999952316284
PatchCore,VisA,cashew,42,rescue,low_light,severe,CLAHE,0.48589998483657837
PatchCore,VisA,cashew,42,rescue,low_light,severe,Retinex,0.5
PatchCore,VisA,cashew,42,degradation,gaussian_blur,mild,none,0.9204000234603882
PatchCore,VisA,cashew,42,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,cashew,42,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,cashew,42,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,cashew,42,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,cashew,42,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,cashew,42,degradation,motion_blur,mild,none,0.913599967956543
PatchCore,VisA,cashew,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,cashew,42,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,cashew,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,cashew,42,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,cashew,42,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PatchCore,VisA,cashew,42,degradation,sensor_noise,mild,none,0.7527999877929688
PatchCore,VisA,cashew,42,rescue,sensor_noise,mild,NLM Denoise,0.6778000593185425
PatchCore,VisA,cashew,42,degradation,sensor_noise,moderate,none,0.6119999885559082
PatchCore,VisA,cashew,42,rescue,sensor_noise,moderate,NLM Denoise,0.6164000034332275
PatchCore,VisA,cashew,42,degradation,sensor_noise,severe,none,0.48580002784729004
PatchCore,VisA,cashew,42,rescue,sensor_noise,severe,NLM Denoise,0.41599997878074646
PatchCore,VisA,cashew,42,degradation,fog_haze,mild,none,0.5997999906539917
PatchCore,VisA,cashew,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5618000030517578
PatchCore,VisA,cashew,42,degradation,fog_haze,moderate,none,0.5
PatchCore,VisA,cashew,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,VisA,cashew,42,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,cashew,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PatchCore,VisA,macaroni1,42,baseline,clean,none,none,0.8148999810218811
PatchCore,VisA,macaroni1,42,degradation,low_light,mild,none,0.6285499930381775
PatchCore,VisA,macaroni1,42,rescue,low_light,mild,CLAHE,0.5
PatchCore,VisA,macaroni1,42,rescue,low_light,mild,Retinex,0.5
PatchCore,VisA,macaroni1,42,degradation,low_light,moderate,none,0.5
PatchCore,VisA,macaroni1,42,rescue,low_light,moderate,CLAHE,0.5
PatchCore,VisA,macaroni1,42,rescue,low_light,moderate,Retinex,0.5
PatchCore,VisA,macaroni1,42,degradation,low_light,severe,none,0.5
PatchCore,VisA,macaroni1,42,rescue,low_light,severe,CLAHE,0.5
PatchCore,VisA,macaroni1,42,rescue,low_light,severe,Retinex,0.5
PatchCore,VisA,macaroni1,42,degradation,gaussian_blur,mild,none,0.8586000204086304
PatchCore,VisA,macaroni1,42,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,macaroni1,42,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,macaroni1,42,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,macaroni1,42,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,macaroni1,42,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,macaroni1,42,degradation,motion_blur,mild,none,0.7160999774932861
PatchCore,VisA,macaroni1,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,macaroni1,42,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,macaroni1,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,macaroni1,42,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,macaroni1,42,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PatchCore,VisA,macaroni1,42,degradation,sensor_noise,mild,none,0.5
PatchCore,VisA,macaroni1,42,rescue,sensor_noise,mild,NLM Denoise,0.5
PatchCore,VisA,macaroni1,42,degradation,sensor_noise,moderate,none,0.5
PatchCore,VisA,macaroni1,42,rescue,sensor_noise,moderate,NLM Denoise,0.5
PatchCore,VisA,macaroni1,42,degradation,sensor_noise,severe,none,0.5
PatchCore,VisA,macaroni1,42,rescue,sensor_noise,severe,NLM Denoise,0.5
PatchCore,VisA,macaroni1,42,degradation,fog_haze,mild,none,0.5
PatchCore,VisA,macaroni1,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5101000070571899
PatchCore,VisA,macaroni1,42,degradation,fog_haze,moderate,none,0.5
PatchCore,VisA,macaroni1,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,VisA,macaroni1,42,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,macaroni1,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PatchCore,VisA,pcb1,42,baseline,clean,none,none,0.9359999299049377
PatchCore,VisA,pcb1,42,degradation,low_light,mild,none,0.9414000511169434
PatchCore,VisA,pcb1,42,rescue,low_light,mild,CLAHE,0.9196000099182129
PatchCore,VisA,pcb1,42,rescue,low_light,mild,Retinex,0.848099946975708
PatchCore,VisA,pcb1,42,degradation,low_light,moderate,none,0.9438999891281128
PatchCore,VisA,pcb1,42,rescue,low_light,moderate,CLAHE,0.9345999956130981
PatchCore,VisA,pcb1,42,rescue,low_light,moderate,Retinex,0.8924999833106995
PatchCore,VisA,pcb1,42,degradation,low_light,severe,none,0.9054000377655029
PatchCore,VisA,pcb1,42,rescue,low_light,severe,CLAHE,0.9539999961853027
PatchCore,VisA,pcb1,42,rescue,low_light,severe,Retinex,0.7971999645233154
PatchCore,VisA,pcb1,42,degradation,gaussian_blur,mild,none,0.5253000259399414
PatchCore,VisA,pcb1,42,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,pcb1,42,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,pcb1,42,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,pcb1,42,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,pcb1,42,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,pcb1,42,degradation,motion_blur,mild,none,0.6820999979972839
PatchCore,VisA,pcb1,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb1,42,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,pcb1,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb1,42,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,pcb1,42,rescue,motion_blur,severe,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb1,42,degradation,sensor_noise,mild,none,0.9041000008583069
PatchCore,VisA,pcb1,42,rescue,sensor_noise,mild,NLM Denoise,0.5900000333786011
PatchCore,VisA,pcb1,42,degradation,sensor_noise,moderate,none,0.8765000104904175
PatchCore,VisA,pcb1,42,rescue,sensor_noise,moderate,NLM Denoise,0.5
PatchCore,VisA,pcb1,42,degradation,sensor_noise,severe,none,0.7813999652862549
PatchCore,VisA,pcb1,42,rescue,sensor_noise,severe,NLM Denoise,0.5
PatchCore,VisA,pcb1,42,degradation,fog_haze,mild,none,0.5099999904632568
PatchCore,VisA,pcb1,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5000500082969666
PatchCore,VisA,pcb1,42,degradation,fog_haze,moderate,none,0.5
PatchCore,VisA,pcb1,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.49000000953674316
PatchCore,VisA,pcb1,42,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,pcb1,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.4950000047683716
PatchCore,VisA,pcb3,42,baseline,clean,none,none,0.9336633682250977
PatchCore,VisA,pcb3,42,degradation,low_light,mild,none,0.8931683301925659
PatchCore,VisA,pcb3,42,rescue,low_light,mild,CLAHE,0.8386138677597046
PatchCore,VisA,pcb3,42,rescue,low_light,mild,Retinex,0.8300000429153442
PatchCore,VisA,pcb3,42,degradation,low_light,moderate,none,0.7321782112121582
PatchCore,VisA,pcb3,42,rescue,low_light,moderate,CLAHE,0.7972277402877808
PatchCore,VisA,pcb3,42,rescue,low_light,moderate,Retinex,0.6350495219230652
PatchCore,VisA,pcb3,42,degradation,low_light,severe,none,0.4923267364501953
PatchCore,VisA,pcb3,42,rescue,low_light,severe,CLAHE,0.6029207706451416
PatchCore,VisA,pcb3,42,rescue,low_light,severe,Retinex,0.4905940592288971
PatchCore,VisA,pcb3,42,degradation,gaussian_blur,mild,none,0.8729703426361084
PatchCore,VisA,pcb3,42,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,pcb3,42,degradation,gaussian_blur,moderate,none,0.5
PatchCore,VisA,pcb3,42,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,pcb3,42,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,pcb3,42,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,pcb3,42,degradation,motion_blur,mild,none,0.8427722454071045
PatchCore,VisA,pcb3,42,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb3,42,degradation,motion_blur,moderate,none,0.5
PatchCore,VisA,pcb3,42,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,pcb3,42,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,pcb3,42,rescue,motion_blur,severe,Wiener (Motion PSF),0.4948514997959137
PatchCore,VisA,pcb3,42,degradation,sensor_noise,mild,none,0.7322772741317749
PatchCore,VisA,pcb3,42,rescue,sensor_noise,mild,NLM Denoise,0.8671287298202515
PatchCore,VisA,pcb3,42,degradation,sensor_noise,moderate,none,0.6857425570487976
PatchCore,VisA,pcb3,42,rescue,sensor_noise,moderate,NLM Denoise,0.859009861946106
PatchCore,VisA,pcb3,42,degradation,sensor_noise,severe,none,0.6269307136535645
PatchCore,VisA,pcb3,42,rescue,sensor_noise,severe,NLM Denoise,0.5346039533615112
PatchCore,VisA,pcb3,42,degradation,fog_haze,mild,none,0.604851484298706
PatchCore,VisA,pcb3,42,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5699009895324707
PatchCore,VisA,pcb3,42,degradation,fog_haze,moderate,none,0.5
PatchCore,VisA,pcb3,42,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,VisA,pcb3,42,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,pcb3,42,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PatchCore,VisA,pipe_fryum,123,baseline,clean,none,none,0.9944000244140625
PatchCore,VisA,pipe_fryum,123,degradation,low_light,mild,none,0.8055999875068665
PatchCore,VisA,pipe_fryum,123,rescue,low_light,mild,CLAHE,0.9732000231742859
PatchCore,VisA,pipe_fryum,123,rescue,low_light,mild,Retinex,0.6230000257492065
PatchCore,VisA,pipe_fryum,123,degradation,low_light,moderate,none,0.725600004196167
PatchCore,VisA,pipe_fryum,123,rescue,low_light,moderate,CLAHE,0.8519999980926514
PatchCore,VisA,pipe_fryum,123,rescue,low_light,moderate,Retinex,0.5548000335693359
PatchCore,VisA,pipe_fryum,123,degradation,low_light,severe,none,0.8253999948501587
PatchCore,VisA,pipe_fryum,123,rescue,low_light,severe,CLAHE,0.8645999431610107
PatchCore,VisA,pipe_fryum,123,rescue,low_light,severe,Retinex,0.5
PatchCore,VisA,pipe_fryum,123,degradation,gaussian_blur,mild,none,0.9668000340461731
PatchCore,VisA,pipe_fryum,123,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,pipe_fryum,123,degradation,gaussian_blur,moderate,none,0.7085999846458435
PatchCore,VisA,pipe_fryum,123,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,pipe_fryum,123,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,pipe_fryum,123,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,pipe_fryum,123,degradation,motion_blur,mild,none,0.9402000308036804
PatchCore,VisA,pipe_fryum,123,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,pipe_fryum,123,degradation,motion_blur,moderate,none,0.5483999252319336
PatchCore,VisA,pipe_fryum,123,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,pipe_fryum,123,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,pipe_fryum,123,rescue,motion_blur,severe,Wiener (Motion PSF),0.504800021648407
PatchCore,VisA,pipe_fryum,123,degradation,sensor_noise,mild,none,0.9531999826431274
PatchCore,VisA,pipe_fryum,123,rescue,sensor_noise,mild,NLM Denoise,0.9327999949455261
PatchCore,VisA,pipe_fryum,123,degradation,sensor_noise,moderate,none,0.835800051689148
PatchCore,VisA,pipe_fryum,123,rescue,sensor_noise,moderate,NLM Denoise,0.7616000175476074
PatchCore,VisA,pipe_fryum,123,degradation,sensor_noise,severe,none,0.725600004196167
PatchCore,VisA,pipe_fryum,123,rescue,sensor_noise,severe,NLM Denoise,0.6687999963760376
PatchCore,VisA,pipe_fryum,123,degradation,fog_haze,mild,none,0.49939998984336853
PatchCore,VisA,pipe_fryum,123,rescue,fog_haze,mild,Dehaze (Dark Channel),0.6402000188827515
PatchCore,VisA,pipe_fryum,123,degradation,fog_haze,moderate,none,0.5
PatchCore,VisA,pipe_fryum,123,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,VisA,pipe_fryum,123,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,pipe_fryum,123,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
PatchCore,VisA,pipe_fryum,456,baseline,clean,none,none,0.9954000115394592
PatchCore,VisA,pipe_fryum,456,degradation,low_light,mild,none,0.805400013923645
PatchCore,VisA,pipe_fryum,456,rescue,low_light,mild,CLAHE,0.9708000421524048
PatchCore,VisA,pipe_fryum,456,rescue,low_light,mild,Retinex,0.621999979019165
PatchCore,VisA,pipe_fryum,456,degradation,low_light,moderate,none,0.7365999817848206
PatchCore,VisA,pipe_fryum,456,rescue,low_light,moderate,CLAHE,0.8612000346183777
PatchCore,VisA,pipe_fryum,456,rescue,low_light,moderate,Retinex,0.5681999921798706
PatchCore,VisA,pipe_fryum,456,degradation,low_light,severe,none,0.8035999536514282
PatchCore,VisA,pipe_fryum,456,rescue,low_light,severe,CLAHE,0.8874000310897827
PatchCore,VisA,pipe_fryum,456,rescue,low_light,severe,Retinex,0.5
PatchCore,VisA,pipe_fryum,456,degradation,gaussian_blur,mild,none,0.965399980545044
PatchCore,VisA,pipe_fryum,456,rescue,gaussian_blur,mild,Wiener,0.5
PatchCore,VisA,pipe_fryum,456,degradation,gaussian_blur,moderate,none,0.6613000631332397
PatchCore,VisA,pipe_fryum,456,rescue,gaussian_blur,moderate,Wiener,0.5
PatchCore,VisA,pipe_fryum,456,degradation,gaussian_blur,severe,none,0.5
PatchCore,VisA,pipe_fryum,456,rescue,gaussian_blur,severe,Wiener,0.5
PatchCore,VisA,pipe_fryum,456,degradation,motion_blur,mild,none,0.9423999786376953
PatchCore,VisA,pipe_fryum,456,rescue,motion_blur,mild,Wiener (Motion PSF),0.5
PatchCore,VisA,pipe_fryum,456,degradation,motion_blur,moderate,none,0.5679999589920044
PatchCore,VisA,pipe_fryum,456,rescue,motion_blur,moderate,Wiener (Motion PSF),0.5
PatchCore,VisA,pipe_fryum,456,degradation,motion_blur,severe,none,0.5
PatchCore,VisA,pipe_fryum,456,rescue,motion_blur,severe,Wiener (Motion PSF),0.5002000331878662
PatchCore,VisA,pipe_fryum,456,degradation,sensor_noise,mild,none,0.9506000280380249
PatchCore,VisA,pipe_fryum,456,rescue,sensor_noise,mild,NLM Denoise,0.9344000220298767
PatchCore,VisA,pipe_fryum,456,degradation,sensor_noise,moderate,none,0.8343999981880188
PatchCore,VisA,pipe_fryum,456,rescue,sensor_noise,moderate,NLM Denoise,0.7689999341964722
PatchCore,VisA,pipe_fryum,456,degradation,sensor_noise,severe,none,0.7158000469207764
PatchCore,VisA,pipe_fryum,456,rescue,sensor_noise,severe,NLM Denoise,0.6578999757766724
PatchCore,VisA,pipe_fryum,456,degradation,fog_haze,mild,none,0.5618000030517578
PatchCore,VisA,pipe_fryum,456,rescue,fog_haze,mild,Dehaze (Dark Channel),0.5594000220298767
PatchCore,VisA,pipe_fryum,456,degradation,fog_haze,moderate,none,0.5
PatchCore,VisA,pipe_fryum,456,rescue,fog_haze,moderate,Dehaze (Dark Channel),0.5
PatchCore,VisA,pipe_fryum,456,degradation,fog_haze,severe,none,0.5
PatchCore,VisA,pipe_fryum,456,rescue,fog_haze,severe,Dehaze (Dark Channel),0.5
